,주소,주차장 종류명,운영구분명,유무료구분명,야간무료개방여부명
1360,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1361,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1362,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1363,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1364,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1365,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1366,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1367,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1368,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1369,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1370,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1371,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1372,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1373,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1374,성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1375,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1376,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1377,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1378,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1379,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1380,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1381,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1382,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1383,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1384,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1385,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1386,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1387,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1388,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1389,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1390,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1391,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1392,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1393,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1394,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1395,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1396,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1397,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1398,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1399,성동구 마장동 456-3,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1400,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1401,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1402,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1403,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1404,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1405,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1406,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1407,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1408,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1409,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1410,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1411,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1412,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1413,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1414,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1415,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1416,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1417,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1418,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1419,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1420,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1421,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1422,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1423,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1424,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1425,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1426,성동구 마장동 792-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1427,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1428,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1429,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1430,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1431,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1432,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1433,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1434,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1435,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1436,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1437,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1438,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1439,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1440,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1441,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1442,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1443,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1444,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1445,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1446,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1447,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1448,성동구 하왕십리동 258-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1449,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1450,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1451,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1452,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1453,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1454,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1455,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1456,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1457,성동구 마장동 460-22,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1458,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1459,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1460,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1461,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1462,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1463,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1464,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1465,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1466,성동구 사근동 190-62,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1467,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1468,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1469,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1470,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1471,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1472,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1473,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1474,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1475,성동구 행당동 317-31,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1476,성동구 행당동 139-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1477,성동구 행당동 139-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1478,성동구 행당동 139-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1479,성동구 행당동 139-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1480,성동구 행당동 139-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1481,성동구 행당동 139-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1482,성동구 행당동 139-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1483,성동구 행당동 139-0,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
1484,성동구 마장동 497-2,노상 주차장,시간제 + 거주자 주차장,유료,야간 미개방
