id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
190,대전광역시 대덕구 비래동(산림조합중앙회앞 인근),31,53,0,6,41,127.444956356352,36.356169432274,2017
191,대전광역시 대덕구 석봉동(오정사거리 인근),30,46,0,11,29,127.415546699821,36.358585025679,2017
192,대전광역시 동구 용전동(동부네거리 인근),35,69,0,7,62,127.44207635574,36.351081306458,2017
193,대전광역시 동구 중동(대전역네거리 인근),25,32,0,9,23,127.432631356353,36.331186901655,2017
194,대전광역시 동구 홍도동(용전네거리 인근),23,31,0,7,22,127.432073200219,36.347514650082,2017
195,대전광역시 서구 둔산동(계룡로네거리 인근),68,86,0,12,71,127.377346731468,36.349725057766,2017
196,대전광역시 서구 갈마동(갈마네거리 인근),57,85,0,11,71,127.368872451304,36.35308630539,2017
197,대전광역시 서구 둔산동(은하수네거리 인근),43,53,0,6,44,127.378384917831,36.351338057506,2017
198,대전광역시 유성구 신성동(봉명네거리 인근),40,62,0,12,49,127.341957637336,36.355335369533,2017
199,대전광역시 유성구 반석동(외삼네거리 인근),33,63,1,5,55,127.311837481316,36.395885807785,2017
200,대전광역시 유성구 갑동(한밭대입구삼거리 인근),29,52,0,14,37,127.304127605106,36.360485181647,2017
201,대전광역시 중구 부사동(보문오거리 인근),35,52,0,10,42,127.434847043058,36.313142618138,2017
202,대전광역시 중구 대사동(성모오거리 인근),26,59,2,6,51,127.420193324164,36.323995025951,2017
203,대전광역시 중구 유천동(서부네거리 인근),23,52,0,4,48,127.391544230583,36.316890212714,2017
204,울산광역시 남구 야음동(공업탑로터리 인근),33,49,0,9,40,129.307524950217,35.532175867923,2017
205,울산광역시 남구 두왕동(신부로터리 인근),33,47,0,15,31,129.263743294618,35.550077180818,2017
206,울산광역시 남구 삼산동(남부장식 인근),30,39,0,6,31,129.335091044217,35.537710212157,2017
207,울산광역시 동구 일산동(동해복집 인근),21,29,0,7,22,129.427969669766,35.498114682148,2017
208,울산광역시 동구 전하동(진성상가앞 인근),15,19,0,4,15,129.43001188714,35.507433776449,2017
