id,sido,gugun,year_code
809,서울특별시,관악구,13.0
810,서울특별시,관악구,99.0
811,서울특별시,관악구,99.0
812,서울특별시,관악구,14.0
813,서울특별시,관악구,17.0
814,서울특별시,관악구,99.0
815,서울특별시,관악구,99.0
816,서울특별시,관악구,99.0
817,서울특별시,관악구,99.0
818,서울특별시,관악구,99.0
819,서울특별시,관악구,99.0
820,서울특별시,관악구,99.0
821,서울특별시,관악구,99.0
822,서울특별시,관악구,13.0
823,서울특별시,영등포구,
824,서울특별시,영등포구,
825,서울특별시,영등포구,
826,서울특별시,영등포구,
827,서울특별시,영등포구,
828,서울특별시,영등포구,
829,서울특별시,영등포구,
830,서울특별시,영등포구,
831,서울특별시,영등포구,
832,서울특별시,영등포구,
833,서울특별시,영등포구,
834,서울특별시,영등포구,
835,서울특별시,영등포구,
836,서울특별시,영등포구,
837,서울특별시,영등포구,
838,서울특별시,영등포구,
839,서울특별시,영등포구,
840,서울특별시,영등포구,
841,서울특별시,영등포구,
842,서울특별시,영등포구,
843,서울특별시,영등포구,
844,서울특별시,영등포구,
845,서울특별시,영등포구,
846,서울특별시,영등포구,
847,서울특별시,영등포구,
848,서울특별시,영등포구,
849,서울특별시,영등포구,
850,서울특별시,영등포구,
851,서울특별시,영등포구,
852,서울특별시,영등포구,
853,서울특별시,영등포구,
854,서울특별시,영등포구,
855,서울특별시,영등포구,
856,서울특별시,영등포구,
857,서울특별시,영등포구,
858,서울특별시,영등포구,
859,서울특별시,관악구,99.0
860,서울특별시,관악구,0.0
861,서울특별시,관악구,1.0
862,서울특별시,관악구,2.0
863,서울특별시,관악구,3.0
864,서울특별시,관악구,4.0
865,서울특별시,관악구,5.0
866,서울특별시,관악구,6.0
867,서울특별시,관악구,7.0
868,서울특별시,관악구,8.0
869,서울특별시,관악구,9.0
870,서울특별시,관악구,11.0
871,서울특별시,관악구,99.0
872,서울특별시,관악구,99.0
873,서울특별시,관악구,12.0
874,서울특별시,관악구,12.0
875,서울특별시,관악구,99.0
876,서울특별시,관악구,13.0
877,서울특별시,관악구,12.0
878,서울특별시,관악구,99.0
879,서울특별시,관악구,99.0
880,서울특별시,관악구,99.0
881,서울특별시,관악구,99.0
882,서울특별시,관악구,99.0
883,서울특별시,관악구,99.0
884,서울특별시,관악구,99.0
885,서울특별시,관악구,99.0
886,서울특별시,관악구,99.0
887,서울특별시,관악구,99.0
888,서울특별시,관악구,99.0
889,서울특별시,관악구,99.0
890,서울특별시,관악구,99.0
891,서울특별시,관악구,99.0
892,서울특별시,관악구,99.0
893,서울특별시,관악구,99.0
894,서울특별시,관악구,99.0
895,서울특별시,관악구,99.0
896,서울특별시,관악구,99.0
897,서울특별시,관악구,99.0
898,서울특별시,관악구,99.0
899,서울특별시,관악구,99.0
900,서울특별시,관악구,99.0
901,서울특별시,관악구,99.0
902,서울특별시,관악구,99.0
903,서울특별시,관악구,99.0
904,서울특별시,관악구,99.0
905,서울특별시,관악구,99.0
906,서울특별시,관악구,99.0
907,서울특별시,영등포구,
908,서울특별시,영등포구,
909,서울특별시,영등포구,
910,서울특별시,영등포구,
911,서울특별시,영등포구,
912,서울특별시,영등포구,
913,서울특별시,영등포구,
