id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
142,경기도 광주시 경안동(공설운동장앞교차로 부근),6,7,0,2,5,127.251228249385,37.414637471743,2017
143,경기도 광주시 경안동(감초당약국 부근),4,4,0,1,3,127.257737259068,37.411098811262,2017
144,경기도 남양주시 와부읍(덕소삼거리 부근),4,4,0,1,3,127.212393847999,37.587096659085,2017
145,경기도 동두천시 지행동(본죽 동두천점 부근),4,4,0,1,3,127.052451726167,37.892489306437,2017
146,경기도 수원시 권선구 권선동(세권사거리 부근),7,8,1,3,3,127.021926206131,37.256406073582,2017
147,경기도 수원시 권선구 권선동(수원버스터미널 부근),4,4,0,1,2,127.019177387827,37.250653051098,2017
148,경기도 수원시 권선구 구운동(구운오거리 부근),5,5,1,2,1,126.973688778515,37.281629737623,2017
149,경기도 수원시 영통구 매탄동(매탄삼거리 부근),5,5,0,4,1,127.042883935147,37.270451451474,2017
150,경기도 수원시 팔달구 인계동(시청사거리 부근),6,6,1,3,2,127.02594432667,37.264216293448,2017
151,경기도 수원시 팔달구 인계동(지동사거리 부근),6,6,0,2,4,127.021781846956,37.275596543946,2017
152,경기도 안산시 단원구 고잔동(서울S치과 부근),13,13,0,6,6,126.836953368904,37.31777069826,2017
153,경기도 안산시 단원구 원곡동(안산역(도로변) 정류장 부근),7,8,1,2,5,126.791329673327,37.326982151806,2017
154,경기도 안산시 단원구 원곡동(중국은행 안산지점 부근),6,7,0,4,2,126.792727012942,37.330650748134,2017
155,경기도 안산시 단원구 와동(안산시신촌운동장 부근),5,5,0,5,0,126.817060237541,37.341705881122,2017
156,경기도 안산시 단원구 선부동(LG전자서비스센터 선부서비스센터 부근),5,6,0,3,3,126.809912140834,37.336574549177,2017
157,경기도 안산시 단원구 고잔동(대가보쌈과냉채족발 본점 부근),5,5,0,3,2,126.827481842214,37.310968643589,2017
158,경기도 안산시 단원구 와동(와동종합사회복지관 부근),4,4,0,1,3,126.827555467912,37.341863185139,2017
159,경기도 안산시 상록구 본오동(신안산공인중개사사무소 부근),6,6,0,1,5,126.862522396892,37.292826042589,2017
160,경기도 안성시 아양동(CU 안성인지로점 부근),6,6,0,3,3,127.267468850808,37.006434761556,2017
161,경기도 용인시 수지구 풍덕천동(이디야커피 수지구청점 부근),4,4,0,1,3,127.096259463904,37.323853258422,2017
162,경기도 이천시 중리동(새설봉사거리 부근),4,4,0,2,2,127.43725942948,37.27827615762,2017
163,경기도 파주시 금촌동(명동공원 부근),5,5,0,2,2,126.774815571882,37.759562046352,2017
164,경기도 파주시 문산읍(문산우체국 부근),5,5,0,2,1,126.785429176416,37.856345585781,2017
165,경기도 포천시 소흘읍(송우사거리 부근),7,7,1,3,3,127.145757212227,37.828411030546,2017
166,경기도 포천시 소흘읍(이가팔리입구교차로 부근),5,5,0,3,2,127.149893398463,37.82697538071,2017
167,강원도 춘천시 효자동(CU 강대에이스점 부근),5,6,0,4,2,127.743399543855,37.875233865052,2017
168,충청북도 제천시 중앙로2가(교동떡집 부근),7,7,0,5,2,128.213295064717,37.137707903098,2017
169,충청북도 청주시 상당구 용암동(청주농협용암지점 정류장 부근),4,4,0,2,2,127.514471814624,36.62146797267,2017
170,충청북도 청주시 서원구 모충동(청주하나교회 부근),5,5,1,2,2,127.474565825154,36.62832655153,2017
171,충청북도 청주시 흥덕구 봉명동(연일빌딩 부근),4,6,0,2,4,127.462297039078,36.64252821001,2017
172,충청남도 논산시 취암동(논산계룡축협하나로마트 장군점 부근),4,5,0,3,2,127.097725699682,36.191815066513,2017
173,충청남도 보령시 대천동(경남사거리 부근),5,5,0,3,2,126.592759842194,36.35177378893,2017
174,충청남도 보령시 대천동(명문당사거리 부근),5,5,0,2,3,126.597524178799,36.350074745654,2017
175,충청남도 서산시 동문동(현대안과의원 부근),7,7,0,3,3,126.4594033312,36.780600441158,2017
176,충청남도 아산시 온천동(신한은행 온양금융센터 부근),6,7,0,5,0,127.004069416871,36.781696880208,2017
177,충청남도 아산시 권곡동(아고오거리 부근),5,5,0,3,2,127.00586470919,36.786229707936,2017
178,충청남도 예산군 예산읍(예산능금농협 산성지점 부근),4,4,0,1,3,126.830950909558,36.693286280838,2017
179,충청남도 천안시 동남구 원성동(원동교 부근),5,5,0,2,3,127.160005034706,36.806373544205,2017
180,충청남도 천안시 동남구 영성동(태화슈퍼 부근),4,4,1,3,0,127.15068163535,36.800604173844,2017
181,전라북도 익산시 마동(동부시장오거리 부근),8,8,0,3,5,126.966423674614,35.945913345925,2017
182,전라북도 전주시 덕진구 진북동(백조표씽크 모래내점 부근),5,5,1,2,2,127.143347409556,35.831769037412,2017
183,전라북도 정읍시 상동(피자스쿨 정읍상동점 부근),4,4,0,0,4,126.867032691207,35.559196934092,2017
184,전라남도 목포시 상동(투썸플레이스 목포하당점 부근),5,5,0,4,1,126.431605132072,34.800349783916,2017
185,전라남도 목포시 용당동(목포동부새마을금고 본점 부근),4,6,0,3,3,126.390227623307,34.805301004139,2017
186,전라남도 목포시 죽동(홍가네만두분식 부근),4,4,0,3,1,126.383079381809,34.792218565435,2017
187,전라남도 목포시 산정동(효선이네 세꼬시 부근),4,4,0,3,1,126.38212759961,34.802939037308,2017
188,전라남도 목포시 상동(삼학새마을금고 본점 부근),4,4,0,2,2,126.425498808224,34.809022561543,2017
189,전라남도 순천시 연향동(부영2공원 앞사거리 부근),5,5,0,3,2,127.520395845893,34.944965090168,2017
190,전라남도 순천시 조례동(NC백화점 순천점 부근),4,4,0,1,3,127.521060953901,34.972055360068,2017
191,전라남도 여수시 교동(교동사거리 부근),9,10,1,5,4,127.731515967089,34.740949117609,2017
192,전라남도 여수시 연등동(전남약국 부근),4,5,1,2,1,127.728264653492,34.744839220555,2017
193,전라남도 여수시 종화동(카페베네 여수해양공원점 부근),4,4,0,2,2,127.742980513741,34.737398121127,2017
194,전라남도 여수시 고소동(김송곤법무사사무소 부근),3,3,1,2,0,127.740423575689,34.742283051423,2017
195,경상북도 구미시 형곡동(도이터 구미점 부근),5,6,0,3,2,128.332425940406,36.108391621577,2017
196,경상북도 구미시 오태동(임오새마을금고 오태지점 부근),4,5,0,3,2,128.349185934484,36.071323864606,2017
197,경상북도 안동시 풍산읍(안동풍산우체국 부근),4,4,0,2,2,128.574041094622,36.57890211684,2017
198,경상북도 영주시 영주동(경북약국 정류장 부근),5,5,0,3,1,128.62247859801,36.822673558439,2017
199,경상북도 영천시 문외동(예궁 영천점 부근),4,4,0,2,2,128.938391941836,35.973783548373,2017
200,경상남도 김해시 내동(김해센텀병원 부근),5,6,0,3,3,128.868580629993,35.239018370203,2017
201,경상남도 김해시 동상동(활천고개 정류장 부근),5,5,0,2,3,128.891804377171,35.234791913617,2017
202,경상남도 김해시 어방동(다솜조명백화점 앞교차로 부근),3,3,1,2,0,128.90402011134,35.242655098155,2017
203,경상남도 진주시 봉곡동(봉곡광장교차로 부근),7,8,0,8,0,128.074145829767,35.195160542926,2017
204,경상남도 창원시 마산합포구 해운동(월영대 부근),6,6,0,3,2,128.55872168406,35.180289642254,2017
205,경상남도 창원시 마산회원구 회성동(마산회성동우체국 부근),4,4,2,2,0,128.567788282904,35.23160506792,2017
206,경상남도 창원시 마산회원구 양덕동(일송식당 부근),4,4,1,3,0,128.587472520641,35.22357638924,2017
207,경상남도 창원시 성산구 사파동(상남사거리 부근),4,4,0,4,0,128.693509819524,35.222324834225,2017
208,경상남도 창원시 진해구 자은동(냉천사거리 부근),4,4,0,3,1,128.705667193987,35.152777407752,2017
209,경상남도 통영시 항남동(성심새마을금고 중앙지점 부근),10,10,0,5,4,128.425353905459,34.844706575749,2017
210,경상남도 통영시 서호동(대양약국 부근),7,8,0,4,4,128.418223015481,34.841010464662,2017
211,경상남도 함양군 함양읍(동문사거리 부근),5,5,0,0,4,127.727627849847,35.520681952111,2017
212,제주특별자치도 제주시 용담이동(제주용담2동우편취급국 부근),4,4,1,1,2,126.509416567322,33.507652697915,2017
213,서울특별시 강남구 논현동(신논현역 부근),10,11,1,4,6,127.022488978485,37.504196787752,2018
214,서울특별시 강남구 역삼동(현대해상강남타워 부근),7,9,1,5,2,127.034122749666,37.500078966572,2018
215,서울특별시 강남구 논현동(사진박물관 부근),5,6,0,3,3,127.024630990929,37.51839779872,2018
216,서울특별시 강남구 대치동(은마아파트입구교차로 부근),4,4,0,2,2,127.059729427772,37.501249795742,2018
217,서울특별시 강남구 대치동(한나라한의원 부근),4,4,0,2,2,127.053050880595,37.505835636706,2018
218,서울특별시 강동구 길동(길동사거리 부근),6,7,1,3,3,127.138747395277,37.534090459408,2018
219,서울특별시 강동구 천호동(천호역 3번출구 부근),6,6,0,2,4,127.12402271088,37.540196082684,2018
220,서울특별시 강북구 미아동(삼양사거리역 부근),10,10,0,7,3,127.020453559086,37.621449048935,2018
221,서울특별시 강북구 번동(수유역 2번출구 부근),7,9,0,5,4,127.026663857152,37.637939056643,2018
222,서울특별시 강북구 수유동(광산사거리 부근),6,6,0,3,2,127.023555302836,37.642404687028,2018
223,서울특별시 강서구 화곡동(까치산역 부근),5,5,0,2,3,126.847094799686,37.531048212106,2018
224,서울특별시 관악구 신림동(구로전화국사거리 부근),9,11,1,4,5,126.904302587895,37.479593530918,2018
225,서울특별시 관악구 신림동(삼성전자서비스 신림휴대폰센터 부근),7,7,1,3,3,126.928633345653,37.488005527634,2018
226,서울특별시 관악구 신림동(난곡양지한의원 부근),5,5,0,4,1,126.91890401391,37.473461526929,2018
227,서울특별시 광진구 중곡동(용마사거리 부근),6,7,0,5,2,127.082136189435,37.562330231056,2018
228,서울특별시 구로구 구로동(남구로역교차로 부근),7,7,1,4,2,126.885805562278,37.48610745,2018
229,서울특별시 구로구 구로동(24시 지구촌동물메디컬센터 부근),6,7,1,3,2,126.883620041533,37.499855242227,2018
230,서울특별시 구로구 구로동(로제리움2차주상복합 부근),6,7,0,3,3,126.89116703703,37.496796914147,2018
231,서울특별시 구로구 개봉동(개봉1동사거리 부근),5,5,1,2,2,126.846860953471,37.501802558642,2018
232,서울특별시 구로구 신도림동(홈플러스 신도림점 앞 부근),5,6,0,2,4,126.889368849794,37.509969450531,2018
233,서울특별시 구로구 구로동(구로파출소앞교차로 부근),5,5,0,2,3,126.883463166493,37.493508143787,2018
234,서울특별시 금천구 독산동(독산4동사거리 부근),6,7,0,1,5,126.901946844372,37.4666171007,2018
235,서울특별시 금천구 독산동(생기한의원 부근),5,8,0,1,6,126.895206956237,37.466561858944,2018
